street_id,period,los_float,period_idx
219730466,period_14_30,1.0,29
219730466,period_15_00,1.0,30
219730466,period_1_00,1.64,2
219730466,period_2_00,1.62,4
219730466,period_2_30,1.0,5
219730466,period_3_00,1.68,6
219730466,period_3_30,1.61,7
219730466,period_4_00,1.14,8
219730466,period_4_30,1.37,9
219730466,period_5_00,1.41,10
219730466,period_5_30,1.29,11
219730466,period_6_00,1.14,12
219730466,period_6_30,1.0,13
219730466,period_7_00,1.3,14
219730466,period_7_30,1.0,15
219730466,period_8_00,1.0,16
219730526,period_3_00,1.48,6
219856946,period_10_30,2.2,21
219856946,period_4_30,1.48,9
219856946,period_8_00,1.72,16
219859641,period_10_30,2.2,21
219859641,period_8_00,1.24,16
219859643,period_10_30,2.2,21
219859643,period_13_00,1.72,26
219859643,period_14_00,2.2,28
219859645,period_8_00,1.0,16
219860365,period_10_30,1.0,21
219860447,period_10_30,2.01,21
219860447,period_12_30,2.2,25
219860447,period_13_00,1.96,26
219860447,period_13_30,1.96,27
219860447,period_14_00,1.64,28
219860447,period_2_00,1.72,4
219860447,period_8_00,1.72,16
219861105,period_4_00,1.24,8
219861105,period_6_00,1.24,12
219861149,period_3_30,2.2,7
219862609,period_10_30,1.0,21
219862609,period_12_30,1.0,25
219862609,period_14_00,1.0,28
219862609,period_14_30,1.0,29
219862609,period_15_00,1.0,30
219862609,period_6_30,1.0,13
219862609,period_7_30,1.0,15
219887039,period_13_30,2.2,27
220209038,period_11_00,1.64,22
220216395,period_11_00,1.6,22
220216395,period_11_30,1.52,23
220216395,period_12_00,1.48,24
220216395,period_14_00,1.0,28
220216396,period_12_00,1.72,24
220216396,period_6_30,1.0,13
220216406,period_0_30,2.08,1
220216406,period_12_00,1.48,24
220216406,period_2_00,2.2,4
220216407,period_13_30,2.2,27
220216407,period_3_00,1.0,6
220216407,period_3_30,1.0,7
220216407,period_4_00,1.0,8
220216407,period_4_30,1.0,9
220216407,period_5_30,1.0,11
220216407,period_7_30,1.0,15
220216408,period_5_00,1.0,10
220216408,period_6_00,1.0,12
220216408,period_7_30,1.0,15
220216411,period_1_30,1.76,3
220216411,period_2_00,1.58,4
220411957,period_2_00,2.2,4
220421449,period_2_00,1.0,4
220423007,period_10_00,1.0,20
220423007,period_12_00,1.96,24
220423007,period_2_00,1.0,4
220423007,period_4_30,1.0,9
220423007,period_7_30,1.0,15
220552582,period_12_00,1.72,24
220552582,period_15_00,1.0,30
220683273,period_3_30,2.2,7
220683871,period_11_00,1.48,22
220683871,period_3_30,1.0,7
220684104,period_10_30,2.2,21
220684104,period_11_00,1.48,22
220684104,period_8_00,2.08,16
220684105,period_10_30,1.72,21
220684106,period_8_00,1.48,16
220818784,period_0_30,2.2,1
220818784,period_16_00,2.2,32
220818784,period_5_00,2.2,10
220818784,period_5_30,2.2,11
220860889,period_0_00,1.64,0
220860889,period_10_30,1.36,21
220860889,period_11_00,2.2,22
220860889,period_13_00,1.48,26
220860889,period_1_00,1.96,2
220860889,period_23_30,1.64,47
220860889,period_3_00,1.9,6
220860889,period_3_30,1.96,7
220860889,period_4_30,1.96,9
220860889,period_6_00,2.2,12
220860889,period_6_30,2.2,13
220860889,period_9_30,1.24,19
220860890,period_0_00,1.96,0
220860890,period_23_30,1.96,47
220860890,period_4_00,1.84,8
220860892,period_0_00,1.58,0
220860892,period_0_30,1.6,1
220860892,period_10_30,2.01,21
220860892,period_11_00,2.08,22
220860892,period_12_00,2.2,24
220860892,period_14_30,1.6,29
220860892,period_1_00,1.48,2
220860892,period_1_30,1.24,3
220860892,period_23_30,1.77,47
220860892,period_3_30,1.48,7
220860892,period_4_30,1.48,9
220860892,period_5_00,1.24,10
220860892,period_5_30,1.72,11
220860892,period_6_00,1.0,12
220860892,period_9_30,1.72,19
220860894,period_0_00,1.73,0
220860894,period_0_30,1.57,1
220860894,period_10_30,1.96,21
220860894,period_11_00,1.27,22
220860894,period_12_00,1.64,24
220860894,period_12_30,1.0,25
220860894,period_14_30,1.0,29
220860894,period_1_00,1.64,2
220860894,period_1_30,1.24,3
220860894,period_23_30,1.67,47
220860894,period_3_00,1.6,6
220860894,period_3_30,2.2,7
220860894,period_4_00,1.8,8
220860894,period_4_30,1.46,9
220860894,period_5_00,1.35,10
220860894,period_6_00,1.48,12
220860894,period_6_30,1.84,13
220860894,period_7_00,2.2,14
220860894,period_7_30,1.48,15
220860894,period_8_30,2.2,17
220860894,period_9_30,1.76,19
220862996,period_0_00,1.72,0
220862996,period_12_00,2.2,24
220862996,period_23_30,1.48,47
220863461,period_11_00,2.2,22
220863461,period_12_00,1.72,24
220863461,period_13_30,1.96,27
220863461,period_15_00,1.84,30
220863461,period_1_30,1.6,3
220971019,period_0_30,2.2,1
220971019,period_10_00,1.09,20
220971019,period_10_30,1.0,21
220971019,period_11_00,1.0,22
220971019,period_11_30,1.67,23
220971019,period_12_00,1.0,24
220971019,period_13_30,1.96,27
220971019,period_14_00,1.4,28
220971019,period_14_30,1.18,29
220971019,period_15_00,1.6,30
220971019,period_1_00,1.96,2
220971019,period_1_30,1.84,3
220971019,period_23_00,1.96,46
220971019,period_23_30,1.0,47
220971019,period_2_00,1.8,4
220971019,period_5_30,2.08,11
220971019,period_6_00,1.7,12
220971019,period_6_30,1.0,13
220971019,period_7_30,1.0,15
220971019,period_8_30,1.0,17
220971019,period_9_30,1.0,19
220972105,period_14_00,1.0,28
220972105,period_15_00,1.0,30
220972105,period_3_00,1.0,6
220972105,period_3_30,1.0,7
220972105,period_4_00,1.0,8
220972105,period_4_30,1.0,9
220972105,period_5_00,1.0,10
220972105,period_5_30,1.0,11
220972105,period_6_00,1.0,12
220972105,period_6_30,1.0,13
220972105,period_7_00,1.0,14
220972105,period_7_30,1.0,15
220972414,period_10_30,1.56,21
220972414,period_12_30,2.2,25
220972414,period_13_30,1.72,27
220972414,period_2_00,1.6,4
220972414,period_9_00,1.78,18
220972416,period_0_00,1.75,0
220972416,period_10_30,2.2,21
220972416,period_23_30,1.64,47
221145523,period_11_00,1.96,22
221145523,period_9_00,2.2,18
221150538,period_0_00,1.84,0
221150538,period_23_30,1.72,47
221150542,period_0_00,1.6,0
221150542,period_23_30,1.48,47
221150542,period_6_00,2.2,12
221152219,period_0_00,1.48,0
221152219,period_0_30,2.2,1
221152219,period_23_30,1.72,47
221152219,period_4_30,2.2,9
221152219,period_5_00,2.2,10
221152219,period_5_30,2.2,11
221152219,period_6_00,2.2,12
221152219,period_6_30,2.2,13
221152219,period_7_00,2.2,14
221152219,period_7_30,2.2,15
221152219,period_8_00,2.2,16
221152219,period_8_30,2.2,17
221152219,period_9_00,2.2,18
221152220,period_1_00,2.2,2
221424356,period_0_30,1.0,1
221950442,period_1_30,2.06,3
221950442,period_2_00,1.96,4
222098772,period_11_30,2.2,23
222098772,period_12_00,2.2,24
222098772,period_8_00,1.0,16
222102416,period_11_30,2.2,23
222102416,period_12_00,2.2,24
223231887,period_12_00,1.6,24
223231887,period_13_30,1.24,27
223231887,period_14_00,1.24,28
223231887,period_15_00,1.24,30
223231887,period_15_30,1.24,31
223231887,period_16_00,1.24,32
223232801,period_0_00,1.28,0
223361849,period_0_00,1.96,0
223637314,period_11_00,1.48,22
223637314,period_12_00,1.48,24
223637314,period_15_00,1.48,30
223637314,period_1_30,2.04,3
223637314,period_2_00,2.2,4
223642675,period_12_00,2.2,24
223642675,period_1_30,1.72,3
223642675,period_2_00,2.04,4
223649481,period_3_30,1.0,7
223649483,period_3_30,1.16,7
223649485,period_3_30,1.0,7
223649489,period_3_30,1.0,7
223663125,period_11_30,2.2,23
223663130,period_0_30,2.2,1
223783862,period_10_30,1.96,21
223783862,period_13_00,1.84,26
223784360,period_0_00,1.96,0
223784360,period_0_30,2.08,1
223784360,period_10_00,2.2,20
223784360,period_10_30,1.72,21
223784360,period_13_30,1.0,27
223784360,period_14_00,2.2,28
223784360,period_14_30,1.0,29
223784360,period_15_00,1.0,30
223784360,period_1_00,2.2,2
223784360,period_23_30,1.0,47
223784360,period_4_00,1.0,8
223784360,period_4_30,1.48,9
223784360,period_6_30,1.0,13
223784360,period_7_30,1.0,15
223786457,period_14_30,1.0,29
223786457,period_15_00,1.0,30
223786457,period_5_00,1.0,10
223786457,period_8_00,1.0,16
224456765,period_10_30,2.2,21
224456768,period_0_00,1.4,0
224456768,period_0_30,1.0,1
224456768,period_10_00,1.0,20
224456768,period_23_30,1.12,47
224456768,period_3_30,1.0,7
224456768,period_4_30,1.04,9
224456768,period_5_00,1.0,10
224456768,period_7_30,2.2,15
224456768,period_9_30,1.0,19
224607443,period_10_00,1.48,20
224607444,period_0_30,1.16,1
224607444,period_11_00,1.32,22
224607444,period_11_30,1.08,23
224607444,period_8_30,1.24,17
224607445,period_0_30,1.36,1
224607445,period_11_30,2.2,23
224607445,period_1_00,1.21,2
224607445,period_1_30,1.38,3
224607445,period_8_30,2.2,17
225192389,period_15_00,2.2,30
225192389,period_15_30,1.34,31
225192428,period_15_00,1.48,30
225192895,period_0_30,2.06,1
225192895,period_10_00,1.56,20
225192895,period_10_30,2.2,21
225192895,period_11_00,2.04,22
225192895,period_11_30,2.08,23
225192895,period_15_00,1.64,30
225192895,period_3_30,2.02,7
225194826,period_18_00,1.6,36
225194826,period_7_30,1.0,15
225194914,period_11_30,2.2,23
225194914,period_12_00,1.84,24
225194914,period_15_30,1.0,31
225194914,period_5_30,1.0,11
225194914,period_7_30,1.72,15
225194914,period_9_30,1.0,19
225194983,period_22_30,1.0,45
225194983,period_7_30,1.38,15
225194983,period_8_30,1.42,17
225372720,period_11_00,1.72,22
225372720,period_11_30,1.93,23
225372720,period_12_00,1.84,24
225372720,period_13_30,1.32,27
225372720,period_14_00,1.37,28
225372720,period_14_30,1.24,29
225372720,period_15_00,1.24,30
225372720,period_15_30,1.24,31
225372720,period_1_30,2.08,3
225372720,period_2_00,1.54,4
225372720,period_3_00,1.24,6
225372720,period_5_30,1.24,11
225372720,period_9_30,1.24,19
225756962,period_12_00,1.48,24
225758615,period_0_30,1.12,1
225922496,period_8_00,2.2,16
226183509,period_2_00,1.72,4
226183509,period_8_00,1.0,16
226185585,period_8_00,1.24,16
226262555,period_10_30,1.8,21
226262555,period_11_00,1.72,22
226262555,period_11_30,1.24,23
226262555,period_23_00,1.72,46
226262555,period_4_30,1.24,9
226262555,period_5_30,1.24,11
226262555,period_7_00,1.0,14
226262555,period_8_30,1.0,17
226262555,period_9_00,1.24,18
226262556,period_10_00,1.0,20
226262556,period_10_30,1.36,21
226262556,period_12_30,1.96,25
226262556,period_23_00,1.0,46
226262556,period_4_30,1.24,9
226262556,period_5_30,1.24,11
226262556,period_7_00,1.0,14
226262556,period_8_30,1.0,17
226262556,period_9_00,1.0,18
226262556,period_9_30,1.0,19
226263688,period_10_00,1.46,20
226263688,period_10_30,1.0,21
226263688,period_11_00,1.0,22
226263688,period_11_30,1.11,23
226263688,period_12_00,1.0,24
226263688,period_12_30,1.0,25
226263688,period_13_30,1.72,27
226263688,period_23_00,1.0,46
226263688,period_5_00,1.24,10
226263688,period_5_30,1.24,11
226263688,period_7_00,1.0,14
226263688,period_8_30,1.0,17
226263688,period_9_00,1.0,18
226263688,period_9_30,1.0,19
226265712,period_10_00,1.0,20
226265712,period_11_00,1.0,22
226265712,period_11_30,1.24,23
226265712,period_12_00,1.0,24
226265712,period_12_30,1.0,25
226265712,period_5_30,1.24,11
226265712,period_7_00,1.0,14
226265712,period_8_30,1.0,17
226265712,period_9_30,1.0,19
226337750,period_11_00,1.84,22
226337750,period_9_00,1.84,18
226347670,period_11_00,1.96,22
226347670,period_9_00,2.2,18
226509527,period_13_30,1.24,27
226509527,period_14_00,1.24,28
226509527,period_14_30,1.24,29
226509527,period_15_00,1.24,30
226509527,period_15_30,1.24,31
226509527,period_3_30,1.24,7
226827648,period_8_00,1.6,16
226839162,period_3_00,1.48,6
226839162,period_8_30,1.67,17
227093472,period_11_00,1.62,22
227093472,period_12_00,1.0,24
227093733,period_11_30,1.0,23
227093733,period_12_30,1.48,25
227520319,period_2_00,1.96,4
227617288,period_0_30,2.2,1
227617288,period_8_30,1.24,17
227737845,period_6_00,2.08,12
227737845,period_7_00,2.2,14
227738147,period_10_00,1.15,20
227738147,period_10_30,2.2,21
227738147,period_11_00,2.2,22
227738147,period_11_30,2.2,23
227738147,period_12_30,1.0,25
227738147,period_13_00,1.0,26
227738147,period_13_30,1.0,27
227738147,period_14_00,1.19,28
227738147,period_14_30,1.17,29
227738147,period_15_00,1.0,30
227738147,period_15_30,1.0,31
227738147,period_16_00,1.0,32
227738147,period_1_00,1.64,2
227738147,period_1_30,1.6,3
227738147,period_23_00,1.0,46
227738147,period_2_00,1.0,4
227738147,period_3_00,1.0,6
227738147,period_3_30,1.0,7
227738147,period_4_00,1.2,8
227738147,period_4_30,1.0,9
227738147,period_5_00,1.0,10
227738147,period_5_30,1.0,11
227738147,period_6_30,1.0,13
227738147,period_7_00,1.0,14
227738147,period_7_30,1.0,15
227738147,period_8_00,1.0,16
227738147,period_8_30,1.0,17
227738147,period_9_00,2.2,18
227738147,period_9_30,2.2,19
227738349,period_0_30,2.2,1
227738349,period_13_00,1.36,26
227738349,period_14_00,1.48,28
227738349,period_1_00,1.72,2
227742840,period_10_30,2.08,21
227742840,period_12_00,1.88,24
227742840,period_13_30,1.48,27
227742840,period_14_00,1.72,28
227742840,period_14_30,1.0,29
227742840,period_3_00,1.0,6
227742840,period_3_30,1.0,7
227742840,period_4_00,1.0,8
227742840,period_4_30,1.0,9
227742840,period_5_00,1.0,10
227742840,period_5_30,1.0,11
227742840,period_6_00,1.0,12
227742840,period_6_30,1.0,13
227742840,period_7_00,1.0,14
227742840,period_7_30,1.0,15
227742840,period_8_00,1.0,16
227746179,period_10_30,1.96,21
227746179,period_1_30,1.72,3
227746179,period_4_30,1.0,9
227746179,period_8_00,1.0,16
230934665,period_0_00,2.2,0
230934665,period_3_30,1.48,7
230934666,period_2_00,1.0,4
230935039,period_13_30,1.72,27
230935039,period_2_30,1.0,5
230935041,period_11_00,2.2,22
230935041,period_12_00,1.96,24
230935041,period_15_00,1.24,30
230935041,period_1_30,1.96,3
231042714,period_11_00,1.48,22
231042714,period_15_00,1.48,30
231042714,period_1_30,2.2,3
231042714,period_6_00,2.2,12
231042714,period_6_30,2.2,13
231977547,period_11_30,1.96,23
231977547,period_13_30,1.24,27
231977547,period_14_00,1.24,28
231977547,period_14_30,1.24,29
231977547,period_15_00,1.24,30
231977547,period_15_30,1.24,31
231977547,period_3_00,1.24,6
231978076,period_11_30,2.2,23
231978076,period_14_00,1.24,28
231978076,period_14_30,1.24,29
231978076,period_15_00,1.24,30
231978076,period_4_00,1.72,8
231981990,period_11_30,1.48,23
231981990,period_5_30,1.24,11
231982479,period_8_00,1.96,16
231983062,period_13_30,2.2,27
231983062,period_4_00,1.88,8
231983062,period_5_00,1.36,10
231983460,period_0_30,2.2,1
231983460,period_10_00,1.96,20
231983460,period_13_30,2.08,27
231983460,period_1_00,2.2,2
231983460,period_4_00,1.72,8
231983460,period_5_30,1.84,11
232401644,period_13_30,1.96,27
232401644,period_5_30,2.2,11
232504355,period_1_30,1.84,3
232595316,period_3_30,2.2,7
232595317,period_3_30,2.2,7
232601779,period_3_30,2.2,7
233470090,period_11_30,2.2,23
233471185,period_16_00,1.6,32
233471185,period_17_00,2.2,34
233471359,period_4_00,1.0,8
234508246,period_4_00,1.0,8
234901525,period_2_00,1.0,4
234901525,period_2_30,1.0,5
235082397,period_0_30,1.0,1
235082397,period_1_30,1.28,3
235083025,period_17_30,2.2,35
235083025,period_1_30,1.88,3
235240683,period_10_00,1.0,20
235240683,period_10_30,1.0,21
235240683,period_12_30,1.0,25
235240683,period_13_30,1.0,27
235240683,period_14_00,1.0,28
235240683,period_14_30,1.0,29
235240683,period_15_00,1.0,30
235240683,period_23_30,1.0,47
235240683,period_3_30,1.0,7
235240683,period_4_00,1.0,8
235240683,period_4_30,1.0,9
235240683,period_5_00,1.1,10
235240683,period_5_30,1.72,11
235240683,period_6_00,1.0,12
235240683,period_6_30,1.0,13
235240683,period_7_30,1.0,15
235240683,period_8_00,1.0,16
235240683,period_8_30,1.0,17
235240684,period_10_00,1.0,20
235240684,period_12_30,1.0,25
235240684,period_13_30,1.0,27
235240684,period_14_00,1.0,28
235240684,period_14_30,1.0,29
235240684,period_15_00,1.0,30
235240684,period_3_30,1.0,7
235240684,period_4_00,1.0,8
235240684,period_5_00,1.0,10
235240684,period_6_00,1.0,12
235240684,period_7_30,1.0,15
235240684,period_8_00,1.0,16
235240684,period_8_30,1.0,17
235283467,period_0_00,1.52,0
235283467,period_0_30,1.64,1
235283467,period_10_30,1.24,21
235283467,period_12_00,2.2,24
235283467,period_13_30,2.2,27
235283467,period_14_00,2.2,28
235283467,period_23_30,1.66,47
235283467,period_3_00,1.0,6
235283467,period_3_30,2.2,7
235283467,period_4_00,1.0,8
235283467,period_5_00,1.0,10
235283467,period_6_30,1.0,13
235283467,period_7_00,1.0,14
235283467,period_7_30,1.0,15
235399808,period_0_00,1.68,0
235399808,period_23_30,1.79,47
235399809,period_0_00,1.72,0
235399809,period_23_30,2.08,47
235399810,period_0_00,1.96,0
235399810,period_23_30,1.6,47
235400036,period_0_00,1.75,0
235400036,period_13_00,2.2,26
235400036,period_14_00,1.0,28
235400036,period_14_30,1.0,29
235400036,period_23_30,1.82,47
235400036,period_3_00,1.96,6
235400036,period_4_00,1.0,8
235400036,period_5_00,1.0,10
235400036,period_5_30,1.0,11
235400036,period_6_00,1.0,12
235400036,period_6_30,1.0,13
235400036,period_8_00,1.0,16
235400665,period_0_00,1.48,0
235400665,period_23_30,1.48,47
235400668,period_0_00,1.96,0
235400668,period_23_30,1.72,47
235401054,period_0_00,1.96,0
235401054,period_23_30,2.2,47
235401058,period_0_00,1.8,0
235401058,period_23_30,1.61,47
235402133,period_0_00,1.72,0
235402133,period_23_30,2.2,47
235914034,period_4_30,1.72,9
236502610,period_0_30,1.48,1
236502610,period_17_30,2.2,35
236502610,period_1_30,1.48,3
236507166,period_1_30,1.08,3
237480053,period_0_00,1.96,0
237480053,period_0_30,1.96,1
237480053,period_10_00,1.96,20
237480053,period_14_00,2.2,28
237480053,period_3_30,1.0,7
237480053,period_5_30,1.0,11
237480053,period_7_00,1.0,14
237480053,period_8_00,1.0,16
238522292,period_3_30,1.0,7
238522292,period_4_00,1.0,8
238812965,period_3_30,1.0,7
238813138,period_10_30,1.24,21
238813264,period_2_00,1.0,4
238813270,period_10_30,1.72,21
238916053,period_10_30,1.0,21
239030906,period_10_30,2.2,21
239031059,period_10_30,1.96,21
239031059,period_12_30,1.36,25
239031059,period_8_00,1.96,16
239031344,period_10_30,2.2,21
239031344,period_8_00,1.48,16
239031346,period_12_30,1.48,25
239031346,period_8_00,1.0,16
239157292,period_0_00,2.2,0
239157292,period_0_30,2.2,1
239157292,period_10_00,2.03,20
239157292,period_10_30,2.2,21
239157292,period_12_00,1.72,24
239157292,period_12_30,1.0,25
239157292,period_13_00,1.84,26
239157292,period_13_30,1.24,27
239157292,period_14_00,1.24,28
239157292,period_14_30,1.21,29
239157292,period_15_00,1.24,30
239157292,period_16_00,1.24,32
239157292,period_3_00,1.0,6
239157292,period_3_30,1.8,7
239157292,period_4_00,1.84,8
239157292,period_4_30,1.56,9
239157292,period_6_00,1.72,12
239157292,period_7_00,1.72,14
239157292,period_7_30,1.0,15
239382940,period_0_30,2.08,1
239382940,period_13_30,1.24,27
239382940,period_14_00,1.24,28
239382940,period_14_30,1.24,29
240891790,period_14_30,1.24,29
240891790,period_15_00,1.24,30
240901845,period_13_30,1.24,27
240901845,period_14_00,1.24,28
240901845,period_14_30,1.24,29
240901845,period_15_00,1.24,30
240901845,period_15_30,1.24,31
241738685,period_0_00,1.0,0
241738685,period_0_30,1.0,1
241738685,period_10_00,1.24,20
241738685,period_10_30,1.3,21
241738685,period_13_00,1.0,26
241738685,period_13_30,1.48,27
241738685,period_23_30,1.96,47
241738912,period_0_30,1.0,1
241738912,period_10_00,1.0,20
241738912,period_3_30,2.2,7
241738913,period_4_30,1.84,9
241738917,period_0_30,1.48,1
241738917,period_15_00,2.2,30
241738917,period_3_30,1.0,7
241738917,period_4_30,1.24,9
241738917,period_6_00,1.0,12
241738918,period_12_00,1.36,24
241738918,period_13_00,1.36,26
241738918,period_3_30,1.0,7
241738918,period_4_00,1.12,8
241738918,period_4_30,1.6,9
241738918,period_5_00,1.0,10
241738918,period_6_00,1.0,12
241738918,period_7_00,1.0,14
