u,v,osmid,highway,length,geometry
13512609744,13512491386,1472755834,service,17.742416806086705,"LINESTRING (106.6922505 10.7905541, 106.6923308 10.7906928)"
13512609745,411926022,35114931,residential,0.45099378022285147,"LINESTRING (106.6922317 10.790529, 106.692228 10.7905308)"
13512609745,13512609744,1472755834,service,3.4650457241901655,"LINESTRING (106.6922317 10.790529, 106.6922505 10.7905541)"
13512609745,11383528099,35114931,residential,40.27709692425209,"LINESTRING (106.6922317 10.790529, 106.6923918 10.7904501, 106.6925646 10.7903734)"
13512609756,5772088388,1126910177,service,9.569368935576518,"LINESTRING (106.6921876 10.7882522, 106.6922507 10.7881925)"
13512609756,10304399235,1126910177,service,51.75962417952077,"LINESTRING (106.6921876 10.7882522, 106.6919298 10.7884963, 106.6918552 10.7884093)"
13512609757,411923530,609358450,service,10.126593246710875,"LINESTRING (106.6923597 10.7884304, 106.6924388 10.7883829)"
13512609757,5771992169,609358450,service,82.71289553813038,"LINESTRING (106.6923597 10.7884304, 106.692245 10.7884993, 106.6920948 10.7885968, 106.6919821 10.7886626, 106.6919982 10.7887101, 106.6921543 10.7889152)"
13512609758,411922988,260406008,service,10.16483194757171,"LINESTRING (106.6926841 10.7887588, 106.6927644 10.7887126)"
13512609758,2658956876,260406008,service,61.31737974983411,"LINESTRING (106.6926841 10.7887588, 106.6924774 10.7888776, 106.6921657 10.7889565)"
13512609759,411920383,1055775057,service,8.626259293356444,"LINESTRING (106.6929388 10.789, 106.6930006 10.7889517)"
13512609759,411920401,1055775057,service,79.54496531956936,"LINESTRING (106.6929388 10.789, 106.692633 10.789239, 106.692525 10.789312, 106.6924214 10.7894115, 106.6923943 10.7894657)"
13512609768,13026648751,1246241864,service,6.169908070366399,"LINESTRING (106.6910968 10.788639, 106.6910611 10.788596)"
13512609768,11586239210,1246241864,service,33.87984807421035,"LINESTRING (106.6910968 10.788639, 106.6911072 10.7886516, 106.6912975 10.7888713)"
13512609769,411922322,740599344,service,8.152652110065373,"LINESTRING (106.6911814 10.7892024, 106.6911242 10.7892495)"
13512609769,5772088385,740599344,service,83.19282294093207,"LINESTRING (106.6911814 10.7892024, 106.6913411 10.789071, 106.6915128 10.7889261, 106.6916361 10.7888049, 106.6917703 10.7887337)"
13512609770,12799703821,1382487784,service,19.059640342370418,"LINESTRING (106.6912922 10.7884783, 106.6914071 10.7886073)"
13512609770,12989990970,1382487784,service,3.7200023854915,"LINESTRING (106.6912922 10.7884783, 106.6912698 10.7884531)"
13512609771,2658956868,35115125,service,7.630011518472517,"LINESTRING (106.6916063 10.7897141, 106.6915458 10.7897484)"
13512609771,411920395,35115125,service,48.82707720742392,"LINESTRING (106.6916063 10.7897141, 106.6919934 10.7894945)"
13512609772,12989990969,609372139,service,3.261759386925073,"LINESTRING (106.6916564 10.7881816, 106.691637 10.7881593)"
13512609772,10304399235,609372139,service,33.35556596280818,"LINESTRING (106.6916564 10.7881816, 106.6918552 10.7884093)"
13512609773,411926024,213330351,service,5.569080838035433,"LINESTRING (106.6921271 10.7903375, 106.6920811 10.7903591)"
13512609773,2230516825,213330477,service,67.59580095912102,"LINESTRING (106.6921271 10.7903375, 106.6922769 10.790267, 106.6920087 10.7899087)"
13512609775,11383528099,1227562767,service,2.4534512763832885,"LINESTRING (106.6925539 10.790354, 106.6925646 10.7903734)"
13512609775,11383528095,1227562767,service,51.383964662919546,"LINESTRING (106.6925539 10.790354, 106.6924817 10.7902231, 106.692424 10.7901276, 106.6923825 10.7900815, 106.6922705 10.7899939)"
13512609776,411923632,35112947,service,3.2659858976573135,"LINESTRING (106.6931103 10.7900996, 106.6931281 10.7901232)"
13512609776,411923630,35112947,service,22.299812937120535,"LINESTRING (106.6931103 10.7900996, 106.6930982 10.7900837, 106.6929883 10.7899388)"
13512609777,411925967,35114931,residential,9.28964200738856,"LINESTRING (106.6937458 10.7898205, 106.6938219 10.7897832)"
13512609777,411923632,35114931,residential,75.40044637063919,"LINESTRING (106.6937458 10.7898205, 106.6931281 10.7901232)"
710021175,12599987855,55883818,residential,35.09399520927468,"LINESTRING (106.6729386 10.7918522, 106.6729601 10.7921671)"
710021175,7870856469,372305022,tertiary,26.138880671605477,"LINESTRING (106.6729386 10.7918522, 106.6726999 10.7918689)"
710021175,6356490231,372305022,tertiary,18.3881062928441,"LINESTRING (106.6729386 10.7918522, 106.6731064 10.7918389)"
710021177,2164847259,55883818,residential,34.66468410790247,"LINESTRING (106.6734583 10.7930667, 106.6734139 10.7930032, 106.6733341 10.7930127, 106.6731759 10.7930231)"
710021177,5765047067,608515640,service,47.209428588208226,"LINESTRING (106.6734583 10.7930667, 106.673601 10.7930192, 106.6738779 10.7929692)"
2230980671,12047321666,213392454,service,29.268508968089694,"LINESTRING (106.6904411 10.7929657, 106.690704 10.7930166)"
2230980671,12047321667,1300686538,service,5.6844137435867355,"LINESTRING (106.6904411 10.7929657, 106.6903898 10.7929571)"
2230980671,13503123494,213392454,service,28.916178568713562,"LINESTRING (106.6904411 10.7929657, 106.690487 10.7927277, 106.6904904 10.7927102)"
710021184,5769562626,372305023,residential,39.36557615297251,"LINESTRING (106.6765433 10.7931786, 106.6764521 10.7928361)"
2230980672,13503123494,213392454,service,3.1579159248749393,"LINESTRING (106.6904958 10.7926823, 106.6904904 10.7927102)"
2230980672,2231312193,1178199017,residential,4.737388120021791,"LINESTRING (106.6904958 10.7926823, 106.6904532 10.7926743)"
2230980672,11077918594,1178199017,residential,31.64210616763717,"LINESTRING (106.6904958 10.7926823, 106.6907804 10.7927354)"
710021192,6720471793,1227071565,service,15.85730035208318,"LINESTRING (106.6777933 10.7921838, 106.6776893 10.7922833)"
710021192,6720471789,154823448,tertiary,25.79902464526355,"LINESTRING (106.6777933 10.7921838, 106.6776269 10.7921273, 106.6775713 10.7921048)"
710021192,411926273,154823448,tertiary,22.513172847819206,"LINESTRING (106.6777933 10.7921838, 106.677945 10.7921669, 106.6779981 10.792161)"
710021192,6720471753,715000333,service,26.27428958561382,"LINESTRING (106.6777933 10.7921838, 106.6778206 10.7919961, 106.6778681 10.7919946)"
710021194,6720471828,56725525,residential,8.052271967520765,"LINESTRING (106.6769285 10.7927065, 106.6769988 10.7926847)"
710021194,12617659976,154823459,living_street,13.495298219441157,"LINESTRING (106.6769285 10.7927065, 106.6769075 10.7925869)"
710021194,5769562626,56725525,residential,54.004952335670886,"LINESTRING (106.6769285 10.7927065, 106.6767481 10.7927603, 106.6764521 10.7928361)"
710021197,6720471789,154823448,tertiary,13.401057042436731,"LINESTRING (106.6774579 10.7920588, 106.6775713 10.7921048)"
710021197,6720471769,154823448,tertiary,40.95177135399045,"LINESTRING (106.6774579 10.7920588, 106.6773426 10.7920087, 106.6772085 10.7919402, 106.6771245 10.7918912)"
710021197,6720471765,715000335,service,48.855642602886384,"LINESTRING (106.6774579 10.7920588, 106.6775356 10.7918614, 106.6775232 10.7917555, 106.677469 10.7916467)"
10289287257,11846562727,77183562,service,18.868242111907694,"LINESTRING (106.7056678 10.7879686, 106.7057963 10.7878552)"
10289287257,11846562682,1125163241,service,17.7495113108183,"LINESTRING (106.7056678 10.7879686, 106.7055474 10.7880758)"
10289287257,11846580922,1265945878,service,56.66570473384379,"LINESTRING (106.7056678 10.7879686, 106.7053183 10.787592)"
10289287257,11846562717,193268187,service,34.35239069268647,"LINESTRING (106.7056678 10.7879686, 106.7057588 10.7879959, 106.7059075 10.7881543)"
10289287326,11851081062,1125163241,service,29.04243908844659,"LINESTRING (106.7051601 10.7884204, 106.7053572 10.7882451)"
10289287326,11851081065,1125163243,service,49.76207213302527,"LINESTRING (106.7051601 10.7884204, 106.7054697 10.7887487)"
10289287326,11851081064,1125163241,"['footway', 'service']",91.39117213798573,"LINESTRING (106.7051601 10.7884204, 106.704878 10.7886714, 106.7051849 10.7890028)"
12237410484,411922382,1322467318,service,13.973211285872438,"LINESTRING (106.6923386 10.7913046, 106.6924337 10.7912557, 106.6924218 10.7912392)"
3506704700,3506704703,343884789,service,14.731065165554714,"LINESTRING (106.6934651 10.7687382, 106.693414 10.7688608)"
3506704700,411918419,1218693155,secondary,32.458005391944646,"LINESTRING (106.6934651 10.7687382, 106.6937407 10.7688473)"
3506704703,3506704700,343884789,service,14.731065165554714,"LINESTRING (106.693414 10.7688608, 106.6934651 10.7687382)"
10845426000,5778360107,610102583,service,43.92677353240468,"LINESTRING (106.6900116 10.7767846, 106.6897304 10.777067)"
13031051824,411918647,1267462153,tertiary,33.04823123664146,"LINESTRING (106.6922095 10.7860661, 106.6919888 10.7862694)"
13031051824,411918651,1267462153,tertiary,11.933251429908964,"LINESTRING (106.6922095 10.7860661, 106.6922892 10.7859927)"
13031051824,13031051825,1418015695,service,52.15878124654276,"LINESTRING (106.6922095 10.7860661, 106.6918975 10.785711)"
13031051825,13031051824,1418015695,service,52.15878124654276,"LINESTRING (106.6918975 10.785711, 106.6922095 10.7860661)"
11871195737,11872339886,476066152,pedestrian,7.282261547732875,"LINESTRING (106.6925253 10.7741436, 106.6925744 10.7740993)"
11871195737,11870810110,476066152,pedestrian,22.977206624614368,"LINESTRING (106.6925253 10.7741436, 106.6923704 10.7742834)"
11871195738,11870810213,35114509,pedestrian,8.067433494012068,"LINESTRING (106.6927418 10.7739544, 106.692797 10.7739062)"
11871195738,11870810381,35114509,pedestrian,6.991264274754539,"LINESTRING (106.6927418 10.7739544, 106.6926939 10.7739961)"
11871195739,11871195739,35113199,pedestrian,64.22485572492492,"LINESTRING (106.6931899 10.774142, 106.6931059 10.7741563, 106.6930858 10.7740429, 106.69326 10.7740132, 106.6932801 10.7741266, 106.6931899 10.774142)"
11871195739,11871195739,35113199,pedestrian,64.22485572492492,"LINESTRING (106.6931899 10.774142, 106.6932801 10.7741266, 106.69326 10.7740132, 106.6930858 10.7740429, 106.6931059 10.7741563, 106.6931899 10.774142)"
11871195740,11870810081,35115088,pedestrian,15.533395252015497,"LINESTRING (106.6931959 10.7741745, 106.6933355 10.7741479)"
11871195740,11870809976,35115088,pedestrian,31.858930399370145,"LINESTRING (106.6931959 10.7741745, 106.6930456 10.7742032, 106.6930063 10.7742108, 106.6929679 10.7742223, 106.6929292 10.7742382, 106.6929148 10.7742459)"
10978464355,2233091066,1182195861,service,91.1625969547446,"LINESTRING (106.6884996 10.7798855, 106.6887484 10.7801123, 106.6890086 10.7798785, 106.6891132 10.7797834)"
11871195746,11871195745,35113039,pedestrian,45.50543077417938,"LINESTRING (106.6916371 10.7753975, 106.6919211 10.7756969)"
6534599271,2034589236,377881079,tertiary,33.81174192739362,"LINESTRING (106.7039448 10.7740427, 106.7037193 10.774251)"
11871195745,11871195746,35113039,pedestrian,45.50543077417938,"LINESTRING (106.6919211 10.7756969, 106.6916371 10.7753975)"
11871195745,11871287738,35113039,pedestrian,6.33382661746457,"LINESTRING (106.6919211 10.7756969, 106.6919606 10.7757386)"
11871195747,11870810350,35113766,pedestrian,35.29229552297666,"LINESTRING (106.6919081 10.7751527, 106.6916906 10.774918)"
11871195747,11870809994,35113766,pedestrian,46.95195524688387,"LINESTRING (106.6919081 10.7751527, 106.6921811 10.7754472, 106.6921975 10.7754649)"
11871195761,8995419797,1176155754,secondary,9.500726193056328,"LINESTRING (106.6904754 10.7749159, 106.6905386 10.7748572)"
11871195762,2364030596,227739703,primary,8.95879238849935,"LINESTRING (106.690554 10.7747314, 106.6906105 10.7747898)"
11871195763,11235255354,701023320,primary,90.21564149222064,"LINESTRING (106.6904807 10.7747988, 106.6899177 10.7742052)"
11871195771,11135547226,326849844,primary,143.9494865541572,"LINESTRING (106.690681 10.7748839, 106.6915382 10.7757905, 106.691529 10.775847)"
11759522654,11759522655,1265947697,service,39.42082127230821,"LINESTRING (106.6932454 10.7697832, 106.6930406 10.7700751)"
11759522654,411918407,1289160316,secondary,43.07287529939383,"LINESTRING (106.6932454 10.7697832, 106.6928798 10.7696381)"
11759522655,11759522654,1265947697,service,39.42082127230821,"LINESTRING (106.6930406 10.7700751, 106.6932454 10.7697832)"
5769748098,411923622,35113820,residential,39.09688903727524,"LINESTRING (106.6894167 10.790269, 106.6895273 10.7906034)"
5769748098,5769748097,609132296,service,34.42250070234304,"LINESTRING (106.6894167 10.790269, 106.6891471 10.7904293)"
13623759833,2690659614,1486139601,primary,19.00870598992686,"LINESTRING (106.6784869 10.7795134, 106.678638 10.7794286)"
13623759833,10046834521,1486139603,primary,7.0012598921190685,"LINESTRING (106.6784869 10.7795134, 106.6784453 10.7795613)"
4646769629,4646769630,339106369,service,17.24326314877914,"LINESTRING (106.6747684 10.7711527, 106.6746661 10.7712708)"
4646769629,698217132,470506015,service,28.597454807783787,"LINESTRING (106.6747684 10.7711527, 106.6745876 10.7709667)"
4646769629,5059499323,339106369,service,53.35142422019818,"LINESTRING (106.6747684 10.7711527, 106.6749213 10.7710059, 106.6749493 10.7709669, 106.6748008 10.7707995)"
4646769630,4646769629,339106369,service,17.24326314877914,"LINESTRING (106.6746661 10.7712708, 106.6747684 10.7711527)"
4646769630,3462940804,470506014,service,55.80627622133282,"LINESTRING (106.6746661 10.7712708, 106.6746269 10.7714713, 106.6744361 10.7717026)"
4646769630,3462940803,1245497094,service,56.03347486474256,"LINESTRING (106.6746661 10.7712708, 106.6745735 10.7713281, 106.6744508 10.7714443, 106.674291 10.771611)"
4646769632,6793708670,694625406,primary,25.64803084102677,"LINESTRING (106.6737429 10.7712689, 106.6739421 10.771391)"
4646769632,5058497774,189165776,tertiary,96.99696307296732,"LINESTRING (106.6737429 10.7712689, 106.6738121 10.7712013, 106.6744302 10.7707174)"
4646769645,9774649665,32588532,primary,84.47161638054794,"LINESTRING (106.6814502 10.77795, 106.6807602 10.778293)"
4646769645,411919418,1265743179,primary,11.698854578474313,"LINESTRING (106.6814502 10.77795, 106.6814279 10.7779027, 106.6814148 10.7778512)"
10236343252,10236343257,193085735,tertiary,21.760687920164326,"LINESTRING (106.7026537 10.7763095, 106.7025188 10.7761655)"
6793729485,11953547345,724496035,primary,14.931174906594677,"LINESTRING (106.683536 10.7767551, 106.6836573 10.7766932)"
6793729496,411919383,818991383,primary,19.300878322549224,"LINESTRING (106.6813219 10.7775604, 106.6813744 10.7775865, 106.6814297 10.7776065, 106.681487 10.77762)"
2230851096,2230853954,213373992,residential,32.96792592914873,"LINESTRING (106.6853829 10.7832023, 106.6854169 10.7829077)"
2230851096,2230858517,213374360,residential,18.254188272629445,"LINESTRING (106.6853829 10.7832023, 106.685399 10.7833657)"
2230851096,411926693,213373992,residential,105.67976724038509,"LINESTRING (106.6853829 10.7832023, 106.6858871 10.7831654, 106.6857772 10.7833578, 106.685973 10.7834895)"
2230851096,2230856428,213374241,residential,36.26707834660071,"LINESTRING (106.6853829 10.7832023, 106.6851495 10.7832471, 106.6851576 10.7833393)"
2230851099,2230862224,213375378,residential,49.417567623437854,"LINESTRING (106.685903 10.7817766, 106.6862473 10.7814883)"
2230851099,2230851101,1322077941,residential,72.93850379676147,"LINESTRING (106.685903 10.7817766, 106.6854231 10.7822327)"
2230851099,411926208,654858165,primary,76.32968947744666,"LINESTRING (106.685903 10.7817766, 106.6855151 10.7813851, 106.6854156 10.7812847)"
2230851101,2230853954,213373992,residential,75.05973681298421,"LINESTRING (106.6854231 10.7822327, 106.6854169 10.7829077)"
2230851101,2230851099,1322077941,residential,72.93850379676147,"LINESTRING (106.6854231 10.7822327, 106.685903 10.7817766)"
2230851101,2230851107,213373989,residential,67.27828962601774,"LINESTRING (106.6854231 10.7822327, 106.6851442 10.7823091, 106.685053 10.7823697, 106.6848384 10.7823961)"
2230851107,2230851101,213373989,residential,67.27828962601774,"LINESTRING (106.6848384 10.7823961, 106.685053 10.7823697, 106.6851442 10.7823091, 106.6854231 10.7822327)"
3718387244,5772101029,609374158,service,79.52139245833592,"LINESTRING (106.6829298 10.7845871, 106.6822439 10.7848268)"
3718387244,411924743,706277568,residential,28.371421778337044,"LINESTRING (106.6829298 10.7845871, 106.6829099 10.7843327)"
3718387244,411924672,706277568,residential,43.84688996554907,"LINESTRING (106.6829298 10.7845871, 106.682934 10.7847409, 106.6829588 10.7848436, 106.6830239 10.7849624)"
3718387263,411925373,35114259,service,13.378899761726938,"LINESTRING (106.6746165 10.7848438, 106.6745093 10.7847856)"
3718387263,411925375,1225233352,service,40.660575002931516,"LINESTRING (106.6746165 10.7848438, 106.6749558 10.7846934)"
3718387263,411923550,35114259,service,30.546829819996024,"LINESTRING (106.6746165 10.7848438, 106.6747345 10.7850256, 106.6747815 10.7850625)"
3718387264,411921063,35115146,service,26.772707310857374,"LINESTRING (106.6753466 10.7845201, 106.6752575 10.7842958)"
3718387264,411925375,367972740,service,46.835468786306144,"LINESTRING (106.6753466 10.7845201, 106.6749558 10.7846934)"
